REGISTRATION_DATE,REGISTRATION_STATE_CGNDE,PURCHASE_COUNT_DELIVERY,FIRST_PURCHASE,LAST_PURCHASE,CUSTOMER_ID,MISC_PURCHASES,HOME_PURCHASES,COSMETICS_PURCHASES,FASHION_PURCHASES,PURCHASE_TOTAL_EUR,DISTINCT_PURCHASE_COUNT,PREFERRED_DEVICE,IOS_PURCHASES,WEB_PURCHASES,ANDROID_PURCHASES,HAS_VALID_PAYMENT_METHOD,MOST_COMMON_HOUR_OF_THE_DAY_TO_PURCHASE,MOST_COMMON_WEEKDAY_TO_PURCHASE,AVG_DAYS_BETWEEN_PURCHASES,AVERAGE_DELIVERY_DISTANCE_KMS
2021-09-14,BER,,,,9308,,,,,,,android,,,,False,,,,
2021-09-14,BER,14.0,2021-09-14 00:00:00,2022-06-07 00:00:00,9309,0.0,5.0,1.0,8.0,416.944,4.0,ios,14.0,0.0,0.0,False,11.0,5.0,21.0,10.16
2021-09-14,BER,,,,9310,,,,,,,android,,,,False,,,,
2021-09-14,FRA,,,,9311,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,,,,9312,,,,,,,web,,,,False,,,,
2021-09-14,BER,,,,9313,,,,,,,ios,,,,False,,,,
2021-09-14,BER,10.0,2022-03-27 00:00:00,2022-10-30 00:00:00,9314,0.0,6.0,0.0,4.0,254.012,5.0,ios,10.0,0.0,0.0,True,3.0,2.0,24.0,3.139
2021-09-14,BER,,,,9315,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,7.0,2021-09-14 00:00:00,2022-08-23 00:00:00,9316,0.0,2.0,0.0,5.0,212.52,3.0,ios,7.0,0.0,0.0,False,14.0,5.0,57.0,4.463
2021-09-14,FRA,,,,9317,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9318,0.0,1.0,0.0,0.0,31.372,1.0,ios,1.0,0.0,0.0,True,4.0,2.0,,10.584
2021-09-14,BER,,,,9319,,,,,,,android,,,,False,,,,
2021-09-14,BER,,,,9320,,,,,,,ios,,,,False,,,,
2021-09-14,BER,22.0,2021-09-14 00:00:00,2022-01-01 00:00:00,9321,1.0,21.0,0.0,1.0,851.092,10.0,ios,23.0,0.0,0.0,True,20.0,6.0,5.0,9.334
2021-09-14,MUC,,,,9322,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,30.0,2021-09-20 00:00:00,2022-10-30 00:00:00,9323,0.0,24.0,0.0,6.0,804.54,6.0,android,0.0,0.0,30.0,False,20.0,1.0,14.0,10.919
2021-09-14,BER,,,,9324,,,,,,,android,,,,False,,,,
2021-09-14,FRA,5.0,2021-09-14 00:00:00,2022-10-03 00:00:00,9325,0.0,4.0,0.0,1.0,140.668,3.0,android,0.0,0.0,5.0,False,23.0,7.0,96.0,11.03
2021-09-14,FRA,,,,9326,,,,,,,android,,,,False,,,,
2021-09-14,MUC,,,,9327,,,,,,,android,,,,False,,,,
2021-09-14,BER,3.0,2021-10-17 00:00:00,2022-06-03 00:00:00,9328,0.0,1.0,0.0,2.0,131.56,3.0,ios,3.0,0.0,0.0,True,20.0,4.0,115.0,11.977
2021-09-14,FRA,10.0,2022-04-24 00:00:00,2022-09-20 00:00:00,9329,1.0,10.0,0.0,0.0,287.408,5.0,web,11.0,0.0,0.0,True,17.0,1.0,15.0,10.995
2021-09-14,BER,1.0,2022-09-03 00:00:00,2022-09-03 00:00:00,9330,0.0,0.0,0.0,1.0,26.312,1.0,ios,0.0,1.0,0.0,True,17.0,6.0,,3.027
2021-09-14,FRA,,,,9331,,,,,,,web,,,,False,,,,
2021-09-14,BER,,,,9332,,,,,,,android,,,,False,,,,
2021-09-14,BER,,,,9333,,,,,,,web,,,,False,,,,
2021-09-14,BER,1.0,2022-08-10 00:00:00,2022-08-10 00:00:00,9334,0.0,0.0,0.0,1.0,33.396,1.0,ios,1.0,0.0,0.0,False,2.0,1.0,,3.855
2021-09-14,BER,5.0,2021-12-01 00:00:00,2022-10-31 00:00:00,9335,0.0,3.0,0.0,4.0,274.252,5.0,web,5.0,2.0,0.0,True,12.0,2.0,67.0,1.006
2021-09-14,BER,3.0,2021-09-14 00:00:00,2021-11-02 00:00:00,9336,0.0,2.0,0.0,1.0,77.924,1.0,web,0.0,3.0,0.0,True,10.0,3.0,25.0,9.379
2021-09-14,FRA,4.0,2021-09-14 00:00:00,2021-10-22 00:00:00,9337,1.0,3.0,0.0,0.0,189.244,4.0,web,3.0,1.0,0.0,True,22.0,6.0,13.0,2.672
2021-09-14,FRA,14.0,2021-09-14 00:00:00,2022-10-18 00:00:00,9338,0.0,6.0,0.0,8.0,395.692,4.0,ios,14.0,0.0,0.0,True,8.0,2.0,31.0,0.949
2021-09-14,BER,,,,9339,,,,,,,ios,,,,False,,,,
2021-09-14,MUC,2.0,2022-06-16 00:00:00,2022-08-26 00:00:00,9340,0.0,2.0,0.0,0.0,19.228,2.0,android,0.0,0.0,2.0,True,3.0,2.0,71.0,10.392
2021-09-14,BER,,,,9341,,,,,,,ios,,,,False,,,,
2021-09-14,BER,,,,9342,,,,,,,android,,,,False,,,,
2021-09-14,BER,3.0,2021-10-14 00:00:00,2022-01-08 00:00:00,9343,0.0,0.0,0.0,3.0,87.032,3.0,ios,3.0,0.0,0.0,False,0.0,7.0,43.0,9.422
2021-09-14,BER,1.0,2021-10-12 00:00:00,2021-10-12 00:00:00,9344,0.0,0.0,0.0,1.0,32.384,1.0,android,0.0,0.0,1.0,False,4.0,2.0,,7.787
2021-09-14,BER,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9345,0.0,1.0,0.0,0.0,29.348,1.0,ios,1.0,0.0,0.0,False,5.0,4.0,,9.347
2021-09-14,FRA,,,,9346,,,,,,,android,,,,False,,,,
2021-09-14,MUC,,,,9347,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,6.0,2022-03-29 00:00:00,2022-09-20 00:00:00,9348,0.0,2.0,0.0,4.0,169.004,3.0,android,0.0,0.0,6.0,False,0.0,7.0,35.0,0.986
2021-09-14,FRA,,,,9349,,,,,,,ios,,,,False,,,,
2021-09-14,BER,2.0,2022-04-03 00:00:00,2022-04-03 00:00:00,9350,0.0,0.0,0.0,2.0,94.116,1.0,ios,2.0,0.0,0.0,True,2.0,6.0,0.0,5.905
2021-09-14,FRA,,,,9351,,,,,,,android,,,,False,,,,
2021-09-14,BER,,,,9352,,,,,,,android,,,,False,,,,
2021-09-14,FRA,1.0,2022-05-14 00:00:00,2022-05-14 00:00:00,9353,0.0,1.0,0.0,0.0,26.312,1.0,ios,1.0,0.0,0.0,True,18.0,5.0,,1.542
2021-09-14,BER,1.0,2022-02-17 00:00:00,2022-02-17 00:00:00,9354,0.0,0.0,0.0,1.0,10.12,1.0,ios,1.0,0.0,0.0,True,18.0,7.0,,0.081
2021-09-14,BER,6.0,2022-03-24 00:00:00,2022-08-05 00:00:00,9355,0.0,1.0,0.0,5.0,376.464,3.0,ios,6.0,0.0,0.0,False,1.0,4.0,27.0,9.205
2021-09-14,FRA,1.0,2022-01-18 00:00:00,2022-01-18 00:00:00,9356,0.0,1.0,0.0,0.0,39.468,1.0,ios,1.0,0.0,0.0,True,14.0,7.0,,10.974
2021-09-14,BER,3.0,2021-09-14 00:00:00,2022-10-22 00:00:00,9358,0.0,2.0,1.0,2.0,93.104,4.0,ios,4.0,1.0,0.0,True,22.0,2.0,101.0,6.78
2021-09-14,FRA,3.0,2021-09-14 00:00:00,2022-10-25 00:00:00,9359,0.0,3.0,0.0,0.0,78.936,1.0,android,0.0,0.0,3.0,True,9.0,1.0,204.0,8.74
2021-09-14,BER,,,,9360,,,,,,,ios,,,,False,,,,
2021-09-14,BER,,,,9361,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,,,,9362,,,,,,,ios,,,,False,,,,
2021-09-14,BER,,,,9363,,,,,,,android,,,,False,,,,
2021-09-14,BER,18.0,2021-09-16 00:00:00,2022-10-03 00:00:00,9364,0.0,3.0,0.0,15.0,696.256,9.0,web,0.0,14.0,4.0,True,19.0,4.0,23.0,1.359
2021-09-14,FRA,,,,9365,,,,,,,web,,,,False,,,,
2021-09-14,FRA,2.0,2021-09-14 00:00:00,2021-10-13 00:00:00,9366,0.0,0.0,0.0,2.0,79.948,1.0,ios,2.0,0.0,0.0,True,0.0,7.0,29.0,8.559
2021-09-14,MUC,10.0,2021-09-14 00:00:00,2022-09-19 00:00:00,9367,1.0,2.0,0.0,7.0,173.052,7.0,ios,10.0,0.0,0.0,True,19.0,4.0,41.0,7.347
2021-09-14,FRA,4.0,2022-04-22 00:00:00,2022-10-08 00:00:00,9368,0.0,2.0,0.0,3.0,140.668,4.0,android,5.0,0.0,0.0,False,2.0,5.0,42.0,0.22
2021-09-14,FRA,2.0,2021-09-14 00:00:00,2021-09-20 00:00:00,9369,0.0,2.0,0.0,0.0,58.696,1.0,android,0.0,0.0,2.0,False,9.0,1.0,6.0,1.448
2021-09-14,BER,,,,9370,,,,,,,android,,,,False,,,,
2021-09-14,MUC,,,,9371,,,,,,,ios,,,,False,,,,
2021-09-14,MUC,2.0,2021-09-15 00:00:00,2021-10-18 00:00:00,9372,0.0,1.0,1.0,0.0,24.288,2.0,android,0.0,0.0,2.0,True,8.0,2.0,33.0,2.127
2021-09-14,BER,,,,9373,,,,,,,ios,,,,False,,,,
2021-09-14,MUC,1.0,2022-03-07 00:00:00,2022-03-07 00:00:00,9374,0.0,0.0,1.0,0.0,17.204,1.0,ios,1.0,0.0,0.0,True,14.0,5.0,,11.489
2021-09-14,BER,2.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9375,0.0,1.0,0.0,1.0,88.044,2.0,ios,2.0,0.0,0.0,True,19.0,3.0,0.0,4.258
2021-09-14,FRA,2.0,2021-11-23 00:00:00,2021-12-15 00:00:00,9376,0.0,0.0,1.0,0.0,37.444,1.0,ios,2.0,0.0,0.0,True,2.0,7.0,22.0,9.17
2021-09-14,FRA,,,,9377,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9378,0.0,1.0,0.0,0.0,23.276,1.0,web,0.0,1.0,0.0,True,0.0,7.0,,7.6
2021-09-14,BER,,,,9379,,,,,,,web,,,,False,,,,
2021-09-14,BER,7.0,2021-09-14 00:00:00,2022-10-24 00:00:00,9380,0.0,6.0,0.0,1.0,203.412,2.0,web,0.0,7.0,0.0,True,22.0,4.0,81.0,0.542
2021-09-14,FRA,,,,9381,,,,,,,web,,,,False,,,,
2021-09-14,MUC,6.0,2022-09-20 00:00:00,2022-10-18 00:00:00,9382,0.0,0.0,3.0,3.0,116.38,5.0,ios,6.0,0.0,0.0,False,10.0,6.0,6.0,5.455
2021-09-14,BER,5.0,2021-09-14 00:00:00,2022-06-25 00:00:00,9383,0.0,3.0,0.0,3.0,231.748,5.0,web,0.0,6.0,0.0,True,22.0,7.0,57.0,1.184
2021-09-14,MUC,,,,9384,,,,,,,android,,,,False,,,,
2021-09-14,FRA,,,,9385,,,,,,,web,,,,False,,,,
2021-09-14,FRA,8.0,2021-09-14 00:00:00,2022-10-30 00:00:00,9386,0.0,3.0,0.0,7.0,350.152,8.0,ios,10.0,0.0,0.0,True,6.0,6.0,46.0,9.304
2021-09-14,FRA,,,,9387,,,,,,,android,,,,False,,,,
2021-09-14,FRA,,,,9388,,,,,,,android,,,,False,,,,
2021-09-14,FRA,,,,9390,,,,,,,web,,,,False,,,,
2021-09-14,BER,,,,9391,,,,,,,web,,,,False,,,,
2021-09-14,FRA,,,,9392,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,8.0,2022-04-19 00:00:00,2022-10-06 00:00:00,9393,0.0,4.0,0.0,4.0,238.832,5.0,android,0.0,0.0,8.0,True,18.0,4.0,24.0,2.807
2021-09-14,FRA,19.0,2021-09-14 00:00:00,2022-10-22 00:00:00,9394,0.0,9.0,3.0,8.0,447.304,10.0,android,0.0,1.0,19.0,True,13.0,1.0,21.0,6.105
2021-09-14,BER,,,,9396,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,,,,9397,,,,,,,web,,,,False,,,,
2021-09-14,BER,,,,9398,,,,,,,ios,,,,False,,,,
2021-09-14,MUC,,,,9399,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9400,0.0,1.0,0.0,0.0,113.344,1.0,web,0.0,1.0,0.0,True,13.0,5.0,,7.902
2021-09-14,FRA,,,,9401,,,,,,,ios,,,,False,,,,
2021-09-14,MUC,,,,9402,,,,,,,android,,,,False,,,,
2021-09-14,MUC,132.0,2021-09-14 00:00:00,2022-10-27 00:00:00,9403,32.0,72.0,15.0,13.0,1710.28,30.0,web,0.0,132.0,0.0,True,21.0,7.0,3.0,4.848
2021-09-14,BER,8.0,2021-09-14 00:00:00,2022-09-11 00:00:00,9404,0.0,3.0,0.0,5.0,326.876,7.0,web,0.0,8.0,0.0,True,1.0,6.0,52.0,0.751
2021-09-14,FRA,,,,9405,,,,,,,ios,,,,False,,,,
2021-09-14,BER,1.0,2021-09-23 00:00:00,2021-09-23 00:00:00,9406,0.0,0.0,0.0,1.0,57.684,1.0,android,0.0,0.0,1.0,False,23.0,2.0,,5.639
2021-09-14,BER,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9407,0.0,1.0,0.0,0.0,25.3,1.0,web,0.0,1.0,0.0,True,12.0,2.0,,9.435
2021-09-14,BER,4.0,2021-09-14 00:00:00,2022-07-15 00:00:00,9408,0.0,1.0,0.0,3.0,197.34,3.0,web,1.0,3.0,0.0,True,22.0,4.0,102.0,4.743
2021-09-14,FRA,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9409,0.0,1.0,0.0,0.0,61.732,1.0,web,0.0,1.0,0.0,True,14.0,1.0,,2.422
2021-09-14,FRA,1.0,2022-05-19 00:00:00,2022-05-19 00:00:00,9410,0.0,1.0,0.0,0.0,32.384,1.0,ios,1.0,0.0,0.0,True,17.0,7.0,,10.996
2021-09-14,BER,1.0,2022-04-10 00:00:00,2022-04-10 00:00:00,9411,0.0,1.0,0.0,0.0,35.42,1.0,ios,0.0,1.0,0.0,True,17.0,7.0,,8.158
2021-09-14,FRA,,,,9412,,,,,,,web,,,,False,,,,
2021-09-14,FRA,,,,9413,,,,,,,ios,,,,False,,,,
2021-09-14,BER,1.0,2022-02-01 00:00:00,2022-02-01 00:00:00,9414,0.0,0.0,0.0,1.0,28.336,1.0,ios,1.0,0.0,0.0,False,12.0,2.0,,8.924
2021-09-14,MUC,,,,9415,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,,,,9416,,,,,,,web,,,,False,,,,
2021-09-14,BER,,,,9417,,,,,,,android,,,,False,,,,
2021-09-14,BER,2.0,2021-09-14 00:00:00,2021-10-04 00:00:00,9418,0.0,1.0,0.0,1.0,55.66,2.0,ios,2.0,0.0,0.0,False,17.0,3.0,20.0,10.651
2021-09-14,FRA,7.0,2021-09-14 00:00:00,2022-09-19 00:00:00,9419,0.0,7.0,0.0,0.0,219.604,5.0,web,0.0,7.0,0.0,True,0.0,3.0,62.0,1.706
2021-09-14,BER,,,,9420,,,,,,,android,,,,False,,,,
2021-09-14,BER,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9421,0.0,0.0,0.0,1.0,95.128,1.0,ios,1.0,0.0,0.0,False,21.0,3.0,,3.305
2021-09-14,BER,,,,9422,,,,,,,web,,,,False,,,,
2021-09-14,FRA,,,,9423,,,,,,,ios,,,,False,,,,
2021-09-14,BER,5.0,2021-11-09 00:00:00,2022-08-04 00:00:00,9424,0.0,1.0,1.0,3.0,151.8,4.0,web,0.0,5.0,0.0,True,18.0,6.0,67.0,7.111
2021-09-14,BER,,,,9425,,,,,,,ios,,,,False,,,,
2021-09-14,BER,2.0,2021-11-10 00:00:00,2021-11-23 00:00:00,9426,0.0,1.0,0.0,1.0,108.284,2.0,ios,2.0,0.0,0.0,False,4.0,6.0,13.0,5.431
2021-09-14,FRA,2.0,2021-09-14 00:00:00,2022-09-27 00:00:00,9427,0.0,2.0,0.0,0.0,71.852,2.0,android,1.0,0.0,1.0,False,17.0,7.0,379.0,2.671
2021-09-14,FRA,,,,9428,,,,,,,android,,,,False,,,,
2021-09-14,BER,,,,9429,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,1.0,2022-10-12 00:00:00,2022-10-12 00:00:00,9430,0.0,0.0,0.0,1.0,17.204,1.0,android,0.0,1.0,0.0,True,1.0,1.0,,11.276
2021-09-14,BER,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9431,0.0,1.0,0.0,0.0,49.588,1.0,ios,1.0,0.0,0.0,False,14.0,4.0,,8.251
2021-09-14,MUC,7.0,2022-05-31 00:00:00,2022-10-18 00:00:00,9432,1.0,4.0,1.0,1.0,118.404,7.0,ios,7.0,0.0,0.0,True,0.0,3.0,23.0,4.685
2021-09-14,MUC,1.0,2022-08-24 00:00:00,2022-08-24 00:00:00,9433,0.0,0.0,1.0,0.0,27.324,1.0,ios,1.0,0.0,0.0,True,21.0,4.0,,11.318
2021-09-14,MUC,,,,9434,,,,,,,ios,,,,False,,,,
2021-09-14,MUC,,,,9435,,,,,,,android,,,,False,,,,
2021-09-14,FRA,,,,9436,,,,,,,ios,,,,False,,,,
2021-09-14,MUC,2.0,2022-02-10 00:00:00,2022-10-01 00:00:00,9437,0.0,0.0,2.0,0.0,26.312,1.0,ios,2.0,0.0,0.0,True,10.0,3.0,234.0,4.602
2021-09-14,FRA,,,,9438,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,,,,9439,,,,,,,android,,,,False,,,,
2021-09-14,BER,2.0,2022-02-09 00:00:00,2022-02-16 00:00:00,9440,0.0,1.0,0.0,1.0,33.396,2.0,android,0.0,0.0,2.0,False,2.0,4.0,7.0,6.376
2021-09-14,FRA,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9441,0.0,1.0,0.0,0.0,53.636,1.0,web,0.0,1.0,0.0,True,5.0,7.0,,3.573
2021-09-14,FRA,2.0,2022-06-22 00:00:00,2022-08-09 00:00:00,9442,0.0,2.0,0.0,0.0,73.876,2.0,android,0.0,2.0,0.0,True,3.0,1.0,48.0,10.362
2021-09-14,MUC,40.0,2021-09-14 00:00:00,2022-10-26 00:00:00,9443,0.0,29.0,5.0,6.0,500.94,31.0,web,2.0,38.0,0.0,True,12.0,6.0,10.0,4.867
2021-09-14,BER,5.0,2021-10-13 00:00:00,2022-08-15 00:00:00,9444,0.0,1.0,0.0,6.0,364.32,5.0,ios,4.0,3.0,0.0,True,1.0,5.0,51.0,1.311
2021-09-14,BER,,,,9445,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,3.0,2021-09-14 00:00:00,2022-09-04 00:00:00,9446,0.0,4.0,0.0,0.0,157.872,2.0,android,0.0,1.0,3.0,True,23.0,1.0,119.0,9.851
2021-09-14,FRA,,,,9447,,,,,,,web,,,,False,,,,
2021-09-14,FRA,3.0,2021-09-14 00:00:00,2021-11-16 00:00:00,9448,0.0,3.0,0.0,0.0,80.96,2.0,android,0.0,0.0,3.0,True,3.0,1.0,32.0,4.721
2021-09-14,FRA,0.0,2021-09-14 00:00:00,2021-09-29 00:00:00,9449,0.0,2.0,0.0,1.0,48.576,2.0,android,0.0,0.0,3.0,False,1.0,4.0,8.0,1.229
2021-09-14,FRA,6.0,2021-09-14 00:00:00,2022-10-28 00:00:00,9450,1.0,2.0,0.0,3.0,270.204,5.0,ios,6.0,0.0,0.0,False,18.0,6.0,82.0,0.24
2021-09-14,FRA,,,,9451,,,,,,,android,,,,False,,,,
2021-09-14,FRA,16.0,2021-09-14 00:00:00,2022-05-23 00:00:00,9452,0.0,10.0,0.0,6.0,664.884,9.0,ios,16.0,0.0,0.0,True,19.0,2.0,17.0,3.065
2021-09-14,FRA,,,,9453,,,,,,,web,,,,False,,,,
2021-09-14,FRA,,,,9454,,,,,,,android,,,,False,,,,
2021-09-14,FRA,,,,9456,,,,,,,ios,,,,False,,,,
2021-09-14,BER,,,,9457,,,,,,,ios,,,,True,,,,
2021-09-14,BER,6.0,2021-09-14 00:00:00,2022-10-10 00:00:00,9458,0.0,6.0,0.0,0.0,97.152,2.0,ios,3.0,3.0,0.0,True,19.0,5.0,78.0,6.951
2021-09-14,BER,,,,9459,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,3.0,2022-06-02 00:00:00,2022-06-09 00:00:00,9460,0.0,1.0,2.0,0.0,46.552,2.0,android,0.0,0.0,3.0,False,3.0,1.0,4.0,6.599
2021-09-14,BER,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9461,0.0,1.0,0.0,0.0,61.732,1.0,ios,1.0,0.0,0.0,False,3.0,2.0,,0.51
2021-09-14,BER,,,,9462,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,,,,9464,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,3.0,2021-09-14 00:00:00,2022-07-26 00:00:00,9465,0.0,1.0,0.0,2.0,116.38,3.0,android,0.0,0.0,3.0,True,0.0,5.0,158.0,5.694
2021-09-14,BER,,,,9466,,,,,,,ios,,,,False,,,,
2021-09-14,BER,2.0,2021-09-17 00:00:00,2021-12-13 00:00:00,9467,0.0,1.0,0.0,1.0,73.876,2.0,ios,1.0,1.0,0.0,True,5.0,2.0,87.0,8.488
2021-09-14,FRA,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9468,0.0,1.0,0.0,0.0,14.168,1.0,android,0.0,0.0,1.0,False,13.0,5.0,,0.907
2021-09-14,FRA,0.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9469,0.0,1.0,0.0,0.0,51.612,1.0,android,0.0,0.0,1.0,False,7.0,4.0,,2.253
2021-09-14,BER,,,,9470,,,,,,,android,,,,False,,,,
2021-09-14,BER,,,,9471,,,,,,,android,,,,False,,,,
2021-09-14,FRA,,,,9472,,,,,,,android,,,,False,,,,
2021-09-14,FRA,1.0,2021-11-05 00:00:00,2021-11-05 00:00:00,9473,0.0,1.0,0.0,0.0,16.192,1.0,android,0.0,0.0,1.0,True,6.0,5.0,,1.453
2021-09-14,BER,3.0,2021-09-14 00:00:00,2021-11-15 00:00:00,9474,0.0,1.0,0.0,2.0,170.016,1.0,ios,3.0,0.0,0.0,True,20.0,4.0,31.0,8.428
2021-09-14,FRA,,,,9475,,,,,,,ios,,,,False,,,,
2021-09-14,BER,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9476,0.0,1.0,0.0,0.0,64.768,1.0,android,0.0,0.0,1.0,False,13.0,4.0,,7.434
2021-09-14,MUC,10.0,2022-06-11 00:00:00,2022-09-25 00:00:00,9477,0.0,6.0,2.0,2.0,157.872,5.0,web,0.0,10.0,0.0,True,23.0,6.0,12.0,3.588
2021-09-14,BER,8.0,2022-01-11 00:00:00,2022-10-13 00:00:00,9478,0.0,0.0,2.0,6.0,324.852,7.0,android,0.0,0.0,8.0,False,6.0,1.0,39.0,1.4
2021-09-14,BER,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9479,0.0,1.0,0.0,0.0,51.612,1.0,web,0.0,1.0,0.0,True,16.0,6.0,,0.936
2021-09-14,BER,2.0,2021-09-15 00:00:00,2022-05-29 00:00:00,9480,0.0,0.0,0.0,2.0,186.208,2.0,ios,2.0,0.0,0.0,False,1.0,3.0,257.0,5.161
2021-09-14,FRA,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9481,0.0,0.0,0.0,1.0,46.552,1.0,ios,1.0,0.0,0.0,True,2.0,4.0,,4.395
2021-09-14,FRA,,,,9482,,,,,,,ios,,,,False,,,,
2021-09-14,FRA,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9483,0.0,1.0,0.0,0.0,56.672,1.0,android,0.0,0.0,1.0,False,11.0,7.0,,6.758
2021-09-14,FRA,2.0,2021-09-14 00:00:00,2021-12-23 00:00:00,9484,0.0,0.0,0.0,2.0,47.564,2.0,android,0.0,0.0,2.0,False,11.0,3.0,100.0,10.938
2021-09-14,BER,5.0,2021-09-15 00:00:00,2022-04-16 00:00:00,9485,0.0,0.0,0.0,5.0,138.644,3.0,ios,5.0,0.0,0.0,True,3.0,2.0,54.0,2.619
2021-09-14,FRA,,,,9487,,,,,,,web,,,,False,,,,
2021-09-14,BER,,,,9488,,,,,,,web,,,,False,,,,
2021-09-14,FRA,,,,9489,,,,,,,android,,,,False,,,,
2021-09-14,FRA,,,,9490,,,,,,,ios,,,,True,,,,
2021-09-14,BER,9.0,2021-09-14 00:00:00,2022-05-28 00:00:00,9491,0.0,5.0,0.0,4.0,458.436,5.0,android,0.0,0.0,9.0,False,15.0,5.0,32.0,10.747
2021-09-14,FRA,3.0,2021-09-14 00:00:00,2021-11-16 00:00:00,9492,0.0,1.0,0.0,2.0,56.672,3.0,web,0.0,3.0,0.0,True,10.0,4.0,32.0,1.732
2021-09-14,MUC,4.0,2022-03-06 00:00:00,2022-06-21 00:00:00,9493,1.0,1.0,0.0,2.0,33.396,4.0,ios,4.0,0.0,0.0,False,3.0,4.0,36.0,7.251
2021-09-14,FRA,,,,9494,,,,,,,ios,,,,False,,,,
2021-09-14,BER,8.0,2021-09-14 00:00:00,2022-08-16 00:00:00,9495,0.0,4.0,0.0,4.0,251.988,6.0,android,0.0,0.0,8.0,False,0.0,6.0,48.0,9.433
2021-09-14,FRA,2.0,2021-10-26 00:00:00,2022-09-09 00:00:00,9496,0.0,2.0,0.0,0.0,83.996,2.0,ios,2.0,0.0,0.0,True,8.0,4.0,319.0,1.117
2021-09-14,FRA,6.0,2021-09-14 00:00:00,2022-10-26 00:00:00,9497,0.0,5.0,0.0,3.0,237.82,6.0,android,0.0,0.0,8.0,False,2.0,4.0,58.0,11.359
2021-09-14,BER,3.0,2021-09-14 00:00:00,2022-06-28 00:00:00,9498,0.0,2.0,0.0,1.0,77.924,3.0,web,0.0,3.0,0.0,True,8.0,1.0,144.0,7.93
2021-09-14,MUC,1.0,2021-09-14 00:00:00,2021-09-14 00:00:00,9499,0.0,1.0,0.0,0.0,11.132,1.0,web,0.0,1.0,0.0,True,8.0,6.0,,9.624
2021-09-14,FRA,1.0,2022-04-22 00:00:00,2022-04-22 00:00:00,9500,0.0,0.0,0.0,1.0,21.252,1.0,ios,1.0,0.0,0.0,False,4.0,4.0,,4.038
2021-09-14,BER,,,,9501,,,,,,,web,,,,False,,,,
2021-09-14,BER,,,,9502,,,,,,,ios,,,,False,,,,
2021-09-14,MUC,23.0,2022-04-04 00:00:00,2022-10-16 00:00:00,9503,0.0,5.0,17.0,1.0,326.876,11.0,android,0.0,0.0,23.0,True,17.0,2.0,9.0,1.746
2021-09-14,BER,1.0,2022-10-31 00:00:00,2022-10-31 00:00:00,9504,0.0,1.0,0.0,0.0,27.324,1.0,android,0.0,0.0,1.0,False,3.0,2.0,,11.672
2021-09-14,BER,,,,9505,,,,,,,android,,,,False,,,,
2021-09-14,FRA,14.0,2021-09-14 00:00:00,2022-09-22 00:00:00,9506,1.0,12.0,0.0,1.0,348.128,12.0,ios,14.0,0.0,0.0,True,8.0,2.0,29.0,3.813
2021-09-14,BER,,,,9507,,,,,,,web,,,,False,,,,
2021-09-14,BER,3.0,2021-12-27 00:00:00,2021-12-29 00:00:00,9508,0.0,0.0,0.0,3.0,70.84,3.0,ios,3.0,0.0,0.0,True,1.0,5.0,1.0,10.136
2021-09-14,BER,2.0,2022-04-04 00:00:00,2022-07-29 00:00:00,9509,0.0,0.0,0.0,2.0,36.432,2.0,ios,2.0,0.0,0.0,False,1.0,6.0,116.0,11.754
